Source,Station,Date,DO,pH,Chla
DWR_CEMP,FRK,2017-08-29,9.500833333333333,8.313437500000001,2.4472527472527474
DWR_CEMP,FRK,2017-08-30,9.596875,8.229375,2.451648351648352
DWR_CEMP,FRK,2017-08-31,9.961368421052631,8.545052631578947,2.4336956521739133
DWR_CEMP,FRK,2017-09-01,10.434791666666667,8.8390625,2.232258064516129
DWR_CEMP,FRK,2017-09-02,10.451770833333333,8.826666666666666,2.2645833333333334
DWR_CEMP,FRK,2017-09-03,10.341354166666667,8.772708333333334,2.296842105263158
DWR_CEMP,FRK,2017-09-04,9.061875,8.456458333333334,2.3340425531914892
DWR_CEMP,FRK,2017-09-05,8.811354166666666,8.041458333333333,2.4402173913043477
DWR_CEMP,FRK,2017-09-06,8.800625,8.069479166666667,2.425
DWR_CEMP,FRK,2017-09-07,8.541666666666666,7.992395833333333,2.4
DWR_CEMP,FRK,2017-09-08,9.015208333333334,8.126145833333334,2.198958333333333
DWR_CEMP,FRK,2017-09-09,9.216666666666667,8.2034375,2.2042105263157894
DWR_CEMP,FRK,2017-09-10,9.697708333333333,8.406354166666667,2.134375
DWR_CEMP,FRK,2017-09-11,9.525729166666666,8.3940625,2.1621052631578945
DWR_CEMP,FRK,2017-09-12,9.151666666666667,8.303125,2.1157894736842104
DWR_CEMP,FRK,2017-09-13,8.663020833333333,8.027708333333333,2.3521739130434782
DWR_CEMP,FRK,2017-09-14,9.023854166666666,8.207291666666666,2.28125
DWR_CEMP,FRK,2017-09-15,9.770104166666666,8.488020833333334,2.154736842105263
DWR_CEMP,FRK,2017-09-16,9.570833333333333,8.4390625,2.153125
DWR_CEMP,FRK,2017-09-17,9.7003125,8.445833333333333,1.9697916666666666
DWR_CEMP,FRK,2017-09-18,9.663333333333334,8.491145833333333,2.082608695652174
DWR_CEMP,FRK,2017-09-19,9.533541666666666,8.152604166666666,2.1585106382978725
DWR_CEMP,FRK,2017-09-20,9.409270833333334,8.188229166666666,2.1402298850574715
DWR_CEMP,FRK,2017-09-21,9.505,8.123958333333333,1.953125
DWR_CEMP,FRK,2017-09-22,10.211770833333333,8.398125,1.9268817204301076
DWR_CEMP,FRK,2017-09-23,10.51875,8.623333333333333,1.8919540229885057
DWR_CEMP,FRK,2017-09-24,10.9978125,8.973229166666666,1.8043478260869565
DWR_CEMP,FRK,2017-09-25,11.225851063829786,9.14031914893617,1.89010989010989
DWR_CEMP,FRK,2017-09-26,11.239895833333334,9.104791666666667,1.7946236559139785
DWR_CEMP,FRK,2017-09-27,11.4409375,9.080416666666666,1.703125
DWR_CEMP,FRK,2017-09-28,11.507395833333334,8.9946875,1.7617021276595746
DWR_CEMP,FRK,2017-09-29,10.653333333333332,8.709791666666666,1.8125
DWR_CEMP,FRK,2017-09-30,10.372708333333334,8.626354166666667,1.8797752808988764
DWR_CEMP,FRK,2017-10-01,10.2478125,8.3996,1.8808988764044943
DWR_CEMP,FRK,2017-10-02,10.145,NA,1.8738636363636363
DWR_CEMP,FRK,2017-10-03,10.404736842105264,NA,1.8106382978723403
DWR_CEMP,FRK,2017-10-04,10.880520833333334,NA,1.810752688172043
DWR_CEMP,FRK,2017-10-05,10.966354166666667,NA,1.7547368421052632
DWR_CEMP,FRK,2017-10-06,11.159895833333334,NA,1.797872340425532
DWR_CEMP,FRK,2017-10-07,11.378736842105264,NA,1.867391304347826
DWR_CEMP,FRK,2017-10-08,10.8221875,NA,1.83
DWR_CEMP,FRK,2017-10-09,10.004315789473685,NA,1.8685393258426966
DWR_CEMP,FRK,2017-10-10,10.255208333333334,8.552280701754386,3.0372340425531914
DWR_CEMP,FRK,2017-10-11,10.335208333333334,8.585416666666667,3.451041666666667
DWR_CEMP,FRK,2017-10-12,10.738958333333333,8.801979166666667,3.303125
DWR_CEMP,FRK,2017-10-13,10.831458333333334,8.843333333333334,3.2638297872340427
DWR_CEMP,FRK,2017-10-14,11.1784375,8.895833333333334,3.425
DWR_CEMP,FRK,2017-10-15,11.453541666666666,8.8890625,3.321875
DWR_CEMP,FRK,2017-10-16,11.553854166666667,8.820833333333333,3.3552083333333336
DWR_CEMP,FRK,2017-10-17,11.3709375,8.7153125,3.3041666666666667
DWR_CEMP,FRK,2017-10-18,10.9571875,8.551770833333332,3.388541666666667
DWR_CEMP,FRK,2017-10-19,10.197708333333333,8.134479166666667,3.6572916666666666
DWR_CEMP,FRK,2017-10-20,9.914479166666666,7.919375,3.807692307692308
DWR_CEMP,FRK,2017-10-21,10.270104166666666,8.052291666666667,3.6239583333333334
DWR_CEMP,FRK,2017-10-22,10.624583333333334,8.243125,3.5395833333333333
DWR_CEMP,FRK,2017-10-23,10.8925,8.369375,3.6041666666666665
DWR_CEMP,FRK,2017-10-24,10.9578125,8.416354166666666,3.578125
DWR_CEMP,FRK,2017-10-25,10.851041666666667,8.406979166666666,3.5635416666666666
DWR_CEMP,FRK,2017-10-26,10.600208333333333,8.352083333333333,3.7239583333333335
DWR_CEMP,FRK,2017-10-27,10.303854166666667,8.2371875,3.7473684210526317
DWR_CEMP,FRK,2017-10-28,10.0246875,8.093333333333334,4.033333333333333
DWR_CEMP,FRK,2017-10-29,9.880729166666667,8.000729166666666,4.2357894736842105
DWR_CEMP,FRK,2017-10-30,9.838854166666668,7.959583333333334,4.144791666666666
DWR_CEMP,FRK,2017-10-31,9.873333333333333,7.971770833333333,4.2375
DWR_CEMP,FRK,2017-11-01,9.89125,7.932916666666666,4.477083333333334
DWR_CEMP,FRK,2017-11-02,9.612708333333334,7.7742708333333335,4.342105263157895
DWR_CEMP,FRK,2017-11-03,9.186041666666666,7.6046875,4.4625
DWR_CEMP,FRK,2017-11-04,8.8296875,7.471770833333333,4.144791666666666
DWR_CEMP,FRK,2017-11-05,9.250416666666666,7.560416666666667,3.875
DWR_CEMP,FRK,2017-11-06,9.529583333333333,7.6203125,3.8979166666666667
DWR_CEMP,FRK,2017-11-07,9.546875,7.618229166666667,4.227083333333334
DWR_CEMP,FRK,2017-11-08,9.252210526315789,7.515729166666667,4.476842105263158
DWR_CEMP,FRK,2017-11-09,9.137604166666666,7.4930208333333335,4.404210526315789
DWR_CEMP,FRK,2017-11-10,8.949479166666666,7.440625,4.33125
DWR_CEMP,FRK,2017-11-11,8.835729166666667,7.413125,4.463157894736842
DWR_CEMP,FRK,2017-11-12,8.9065625,7.426041666666666,4.591578947368421
DWR_CEMP,FRK,2017-11-13,8.851041666666667,7.412708333333334,4.632631578947368
DWR_CEMP,FRK,2017-11-14,9.041041666666667,7.509479166666667,4.373958333333333
DWR_CEMP,FRK,2017-11-15,8.6140625,7.483645833333333,4.08
DWR_CEMP,FRK,2017-11-16,8.867916666666666,7.544479166666667,3.685416666666667
DWR_CEMP,FRK,2017-11-17,8.886666666666667,7.5328125,3.6552083333333334
DWR_CEMP,FRK,2017-11-18,8.731041666666666,7.493333333333333,3.9541666666666666
DWR_CEMP,FRK,2017-11-19,8.710729166666667,7.469375,3.8427083333333334
DWR_CEMP,FRK,2017-11-20,8.582291666666666,7.431145833333334,3.8583333333333334
DWR_CEMP,FRK,2017-11-21,8.440729166666667,7.4015625,4.060416666666667
DWR_CEMP,FRK,2017-11-22,8.3409375,7.3759375,4.014583333333333
DWR_CEMP,FRK,2017-11-23,8.210416666666667,7.345729166666667,3.9145833333333333
DWR_CEMP,FRK,2017-11-24,8.565,7.4021875,3.93125
DWR_CEMP,FRK,2017-11-25,8.337395833333334,7.367916666666667,4.203125
DWR_CEMP,FRK,2017-11-26,8.197916666666666,7.359270833333333,4.042708333333334
DWR_CEMP,FRK,2017-11-27,8.552083333333334,7.425729166666667,3.877083333333333
DWR_CEMP,FRK,2017-11-28,8.338020833333333,7.3976041666666665,3.9916666666666667
DWR_CEMP,FRK,2017-11-29,8.387916666666667,7.3923958333333335,4.215625
DWR_CEMP,FRK,2017-11-30,8.4953125,7.398125,4.188541666666667
DWR_CEMP,FRK,2017-12-01,8.531145833333333,7.398333333333333,4.183333333333334
DWR_CEMP,FRK,2017-12-02,8.570520833333333,7.3975,4.35
DWR_CEMP,FRK,2017-12-03,9.045729166666666,7.4721875,4.1375
DWR_CEMP,FRK,2017-12-04,9.745,7.574270833333333,5.5
DWR_CEMP,FRK,2017-12-05,9.9279166666666665,7.6346875,4.576041666666667
DWR_CEMP,FRK,2017-12-06,9.6503125,7.5789583333333335,4.3
DWR_CEMP,FRK,2017-12-07,9.495729166666667,7.548333333333333,4.353125
DWR_CEMP,FRK,2017-12-08,9.456145833333334,7.5339583333333335,4.442708333333333
DWR_CEMP,FRK,2017-12-09,9.345113636363637,7.5125,4.531818181818182
DWR_CEMP,FRK,2017-12-10,9.240729166666666,7.492291666666667,4.611458333333333
DWR_CEMP,FRK,2017-12-11,9.0871875,7.468645833333333,4.745833333333334
DWR_CEMP,FRK,2017-12-12,9.025416666666667,7.463333333333333,4.696875
DWR_CEMP,FRK,2017-12-13,9.13957894736842,7.40975,3.7958333333333334
DWR_CEMP,FRK,2017-12-14,9.367604166666666,7.363541666666666,2.6354166666666665
DWR_CEMP,FRK,2017-12-15,9.392916666666666,7.352916666666666,2.6197916666666665
DWR_CEMP,FRK,2017-12-16,9.935625,7.4435416666666665,4.55625
DWR_CEMP,FRK,2017-12-17,10.527708333333333,7.6071875,3.2104166666666667
DWR_CEMP,FRK,2017-12-18,10.2125,7.540208333333333,2.7739583333333333
DWR_CEMP,FRK,2017-12-19,9.975833333333334,7.4628125,2.81875
DWR_CEMP,FRK,2017-12-20,10.306875,7.500729166666667,2.565625
DWR_CEMP,FRK,2017-12-21,10.529479166666667,7.537604166666666,2.7114583333333333
DWR_CEMP,FRK,2017-12-22,10.5503125,7.520208333333334,2.676842105263158
DWR_CEMP,FRK,2017-12-23,10.390520833333333,7.45625,2.7645833333333334
DWR_CEMP,FRK,2017-12-24,10.155416666666667,7.407291666666667,2.896875
DWR_CEMP,FRK,2017-12-25,10.014791666666667,7.3309375,2.934375
DWR_CEMP,FRK,2017-12-26,9.86625,7.2940625,2.9916666666666667
DWR_CEMP,FRK,2017-12-27,9.795833333333334,7.248958333333333,3.029166666666667
DWR_CEMP,FRK,2017-12-28,9.7425,7.2371875,3.0458333333333334
DWR_CEMP,FRK,2017-12-29,9.717291666666666,7.234166666666667,2.99375
DWR_CEMP,FRK,2017-12-30,9.745208333333334,7.255208333333333,2.980208333333333
DWR_CEMP,FRK,2017-12-31,9.802708333333333,7.2785416666666665,2.8072916666666665
DWR_CEMP,FRK,2018-01-01,9.882291666666667,7.300625,2.8510416666666667
DWR_CEMP,FRK,2018-01-02,9.841770833333333,7.314375,2.8479166666666664
DWR_CEMP,FRK,2018-01-03,9.796666666666667,7.31625,2.8916666666666666
DWR_CEMP,FRK,2018-01-04,9.817291666666666,7.3225,2.89375
DWR_CEMP,FRK,2018-01-05,9.7740625,7.310625,2.815625
DWR_CEMP,FRK,2018-01-06,9.951979166666666,7.369791666666667,2.8895833333333334
DWR_CEMP,FRK,2018-01-07,9.839166666666667,7.376979166666667,3.0302083333333334
DWR_CEMP,FRK,2018-01-08,9.763229166666667,7.3879166666666665,2.971875
DWR_CEMP,FRK,2018-01-09,9.911041666666666,7.4548958333333335,2.7739583333333333
DWR_CEMP,FRK,2018-01-10,10.0228125,7.501666666666667,2.7666666666666666
DWR_CEMP,FRK,2018-01-11,9.781875,7.4665625,2.763541666666667
DWR_CEMP,FRK,2018-01-12,9.618125,7.4203125,2.747916666666667
DWR_CEMP,FRK,2018-01-13,9.498958333333334,7.400729166666666,2.8354166666666667
DWR_CEMP,FRK,2018-01-14,9.305416666666666,7.345,2.81875
DWR_CEMP,FRK,2018-01-15,9.149895833333334,7.339270833333333,2.8604166666666666
DWR_CEMP,FRK,2018-01-16,8.995416666666667,7.337604166666667,2.9364583333333334
DWR_CEMP,FRK,2018-01-17,8.796875,7.3065625,2.8979166666666667
DWR_CEMP,FRK,2018-01-18,8.959583333333333,7.3185416666666665,2.957291666666667
DWR_CEMP,FRK,2018-01-19,9.331145833333334,7.384375,2.9010416666666665
DWR_CEMP,FRK,2018-01-20,9.9096875,7.489791666666667,2.90625
DWR_CEMP,FRK,2018-01-21,9.891666666666667,7.5046875,3.0552083333333333
DWR_CEMP,FRK,2018-01-22,10.041354166666666,7.512291666666667,3.153125
DWR_CEMP,FRK,2018-01-23,9.842604166666666,7.495,3.240625
DWR_CEMP,FRK,2018-01-24,9.654895833333333,7.449583333333333,3.301041666666667
DWR_CEMP,FRK,2018-01-25,9.7190625,7.474166666666667,3.3625
DWR_CEMP,FRK,2018-01-26,9.658958333333333,7.474583333333333,3.3010416666666664
DWR_CEMP,FRK,2018-01-27,9.5690625,7.435520833333333,3.3270833333333334
DWR_CEMP,FRK,2018-01-28,9.488958333333333,7.428333333333334,3.3520833333333333
DWR_CEMP,FRK,2018-01-29,9.366483516483516,7.394505494505495,3.4681318681318682
DWR_CEMP,FRK,2018-01-30,9.283978494623655,7.388913043478261,3.410752688172043
DWR_CEMP,FRK,2018-01-31,9.28,7.3914583333333335,3.4833333333333334
DWR_CEMP,FRK,2018-02-01,9.291770833333333,7.382395833333334,3.542708333333333
DWR_CEMP,FRK,2018-02-02,9.311354166666666,7.392708333333333,3.551041666666667
DWR_CEMP,FRK,2018-02-03,9.324270833333333,7.386770833333333,3.7916666666666665
DWR_CEMP,FRK,2018-02-04,9.3064583333333335,7.3678125,3.870833333333333
DWR_CEMP,FRK,2018-02-05,9.307604166666668,7.359375,3.909375
DWR_CEMP,FRK,2018-02-06,9.434791666666667,7.393229166666667,4.171875
DWR_CEMP,FRK,2018-02-07,9.498958333333333,7.4134375,4.158333333333333
DWR_CEMP,FRK,2018-02-08,9.410416666666666,7.3862499999999995,4.051041666666666
DWR_CEMP,FRK,2018-02-09,9.359270833333333,7.3784375,4.104166666666667
DWR_CEMP,FRK,2018-02-10,9.530729166666667,7.428333333333334,4.642708333333333
DWR_CEMP,FRK,2018-02-11,9.891354166666666,7.590520833333334,4.68125
DWR_CEMP,FRK,2018-02-12,10.080729166666666,7.67,3.794791666666667
DWR_CEMP,FRK,2018-02-13,10.207604166666666,7.7115625,4.278125
DWR_CEMP,FRK,2018-02-14,9.961041666666667,7.627604166666667,4.010416666666667
DWR_CEMP,FRK,2018-02-15,10.277395833333333,7.680729166666667,4.0875
DWR_CEMP,FRK,2018-02-16,10.236354166666667,7.6628125,3.9729166666666664
DWR_CEMP,FRK,2018-02-17,10.144583333333333,7.6234375,3.9447916666666667
DWR_CEMP,FRK,2018-02-18,10.176875,7.640416666666667,4.1625
DWR_CEMP,FRK,2018-02-19,10.453541666666666,7.764895833333333,3.884375
DWR_CEMP,FRK,2018-02-20,10.461770833333333,7.7728125,3.8958333333333335
DWR_CEMP,FRK,2018-02-21,10.341354166666667,7.706145833333333,3.940625
DWR_CEMP,FRK,2018-02-22,10.491458333333334,7.7053125,4.088541666666667
DWR_CEMP,FRK,2018-02-23,10.786458333333334,7.772916666666667,4.216666666666667
DWR_CEMP,FRK,2018-02-24,10.819270833333333,7.773229166666667,4.422916666666667
DWR_CEMP,FRK,2018-02-25,10.806145833333334,7.764583333333333,4.204166666666667
DWR_CEMP,FRK,2018-02-26,10.740833333333333,7.7553125000000005,3.9635416666666665
DWR_CEMP,FRK,2018-02-27,10.8415625,7.779583333333333,4.60625
DWR_CEMP,FRK,2018-02-28,10.79178947368421,7.771041666666666,4.190625
DWR_CEMP,FRK,2018-03-01,10.693333333333333,7.74875,5.253125
DWR_CEMP,FRK,2018-03-02,10.554583333333333,7.738333333333333,4.632291666666666
DWR_CEMP,FRK,2018-03-03,10.5225,7.7214583333333335,4.401041666666667
DWR_CEMP,FRK,2018-03-04,10.558958333333333,7.703125,4.192708333333333
DWR_CEMP,FRK,2018-03-05,10.660104166666667,7.690833333333334,4.151041666666667
DWR_CEMP,FRK,2018-03-06,10.6634375,7.6423958333333335,3.9229166666666666
DWR_CEMP,FRK,2018-03-07,10.595,7.588229166666666,3.8406249999999997
DWR_CEMP,FRK,2018-03-08,10.550520833333334,7.564583333333333,3.923958333333333
DWR_CEMP,FRK,2018-03-09,10.638333333333334,7.598125,4.194791666666666
DWR_CEMP,FRK,2018-03-10,10.455833333333333,7.586041666666667,4.379166666666666
DWR_CEMP,FRK,2018-03-11,10.395104166666666,7.5521875,4.627083333333333
DWR_CEMP,FRK,2018-03-12,10.456041666666666,7.540625,4.338541666666667
DWR_CEMP,FRK,2018-03-13,10.2621875,7.566145833333334,4.466666666666667
DWR_CEMP,FRK,2018-03-14,10.102083333333333,7.580208333333333,4.495833333333334
DWR_CEMP,FRK,2018-03-15,10.234166666666667,7.642708333333333,4.56875
DWR_CEMP,FRK,2018-03-16,10.2275,7.65625,4.286458333333333
DWR_CEMP,FRK,2018-03-17,10.291770833333333,7.671458333333334,4.098958333333333
DWR_CEMP,FRK,2018-03-18,10.287916666666666,7.628645833333334,3.7604166666666665
DWR_CEMP,FRK,2018-03-19,10.173406593406593,7.653406593406594,3.5144444444444445
DWR_CEMP,FRK,2018-03-20,9.912395833333333,7.6925,3.5364583333333335
DWR_CEMP,FRK,2018-03-21,9.875208333333333,7.755208333333333,3.728125
DWR_CEMP,FRK,2018-03-22,9.795416666666666,7.790416666666666,4.0375
DWR_CEMP,FRK,2018-03-23,9.879791666666666,7.841770833333333,4.046875
DWR_CEMP,FRK,2018-03-24,9.8396875,7.820729166666666,4.096875
DWR_CEMP,FRK,2018-03-25,9.7725,7.7605208333333335,4.005208333333333
DWR_CEMP,FRK,2018-03-26,9.882083333333334,7.728854166666666,3.7625
DWR_CEMP,FRK,2018-03-27,9.763020833333334,7.6925,3.54375
DWR_CEMP,FRK,2018-03-28,9.449895833333333,7.595104166666666,3.4760416666666667
DWR_CEMP,FRK,2018-03-29,9.303749999999999,7.536666666666667,3.559375
DWR_CEMP,FRK,2018-03-30,9.133958333333334,7.4896875,3.66875
DWR_CEMP,FRK,2018-03-31,9.0246875,7.46625,3.9572916666666664
DWR_CEMP,FRK,2018-04-01,9.0990625,7.5021875,4.130208333333333
DWR_CEMP,FRK,2018-04-02,9.213125,7.567083333333334,4.261458333333334
DWR_CEMP,FRK,2018-04-03,9.441666666666666,7.671770833333333,4.676842105263158
DWR_CEMP,FRK,2018-04-04,9.498854166666666,7.707083333333333,5.504166666666666
DWR_CEMP,FRK,2018-04-05,9.4303125,7.718229166666667,5.579166666666667
DWR_CEMP,FRK,2018-04-06,9.247604166666667,7.701145833333333,5.6553191489361705
DWR_CEMP,FRK,2018-04-07,9.109791666666666,7.694895833333334,4.472631578947368
DWR_CEMP,FRK,2018-04-08,9.376979166666667,7.760625,4.391666666666667
DWR_CEMP,FRK,2018-04-09,9.3640625,7.71125,4.491578947368421
DWR_CEMP,FRK,2018-04-10,9.229375,7.625208333333333,3.5708333333333333
DWR_CEMP,FRK,2018-04-11,9.434270833333333,7.702708333333334,4.328125
DWR_CEMP,FRK,2018-04-12,9.866875,7.864270833333333,5.278125
DWR_CEMP,FRK,2018-04-13,10.037395833333333,7.923020833333333,5.472916666666666
DWR_CEMP,FRK,2018-04-14,9.851875,7.8176041666666665,4.498958333333333
DWR_CEMP,FRK,2018-04-15,9.607395833333333,7.739895833333334,4.696875
DWR_CEMP,FRK,2018-04-16,9.174479166666666,7.6466666666666665,4.367708333333333
DWR_CEMP,FRK,2018-04-17,9.116979166666667,7.6544791666666665,3.8229166666666665
DWR_CEMP,FRK,2018-04-18,9.046145833333334,7.616875,3.51875
DWR_CEMP,FRK,2018-04-19,9.406041666666667,7.668333333333333,3.3375
DWR_CEMP,FRK,2018-04-20,9.510416666666666,7.582708333333334,4.055208333333334
DWR_CEMP,FRK,2018-04-21,9.371979166666666,7.444895833333334,5.13125
DWR_CEMP,FRK,2018-04-22,9.362395833333334,7.467604166666667,5.552083333333333
DWR_CEMP,FRK,2018-04-23,9.319374999999999,7.450833333333334,6.046875
DWR_CEMP,FRK,2018-04-24,9.387604166666666,7.5320833333333335,5.627083333333333
DWR_CEMP,FRK,2018-04-25,9.417916666666667,7.589895833333333,6.072916666666667
DWR_CEMP,FRK,2018-04-26,9.351666666666667,7.599583333333333,5.495833333333334
DWR_CEMP,FRK,2018-04-27,9.293333333333333,7.595625,5.334375
DWR_CEMP,FRK,2018-04-28,9.309583333333332,7.599270833333334,5.583333333333333
DWR_CEMP,FRK,2018-04-29,9.425520833333334,7.651979166666667,5.273958333333334
DWR_CEMP,FRK,2018-04-30,9.509791666666667,7.685833333333333,5.085897435897436
DWR_CEMP,FRK,2018-05-01,9.493125000000001,7.742916666666667,4.674285714285714
DWR_CEMP,FRK,2018-05-02,9.3675,7.700520833333333,4.873972602739726
DWR_CEMP,FRK,2018-05-03,9.464479166666667,7.892736842105263,4.558426966292135
DWR_CEMP,FRK,2018-05-04,9.570833333333333,8.01,4.567708333333333
DWR_CEMP,FRK,2018-05-05,9.571770833333334,8.044375,4.916666666666667
DWR_CEMP,FRK,2018-05-06,9.367916666666666,7.954583333333333,4.502083333333333
DWR_CEMP,FRK,2018-05-07,9.5584375,8.050833333333333,4.376041666666667
DWR_CEMP,FRK,2018-05-08,9.605833333333333,8.129791666666666,4.820833333333334
DWR_CEMP,FRK,2018-05-09,9.263229166666667,7.994791666666667,4.629166666666666
DWR_CEMP,FRK,2018-05-10,9.2803125,8.036979166666667,4.503125
DWR_CEMP,FRK,2018-05-11,9.285416666666666,8.085208333333334,4.85
DWR_CEMP,FRK,2018-05-12,9.376354166666667,8.1471875,5.059375
DWR_CEMP,FRK,2018-05-13,9.2409375,8.04875,4.303125
DWR_CEMP,FRK,2018-05-14,9.141041666666666,7.9684375,4.540625
DWR_CEMP,FRK,2018-05-15,9.2834375,8.020416666666666,4.229166666666667
DWR_CEMP,FRK,2018-05-16,9.32625,8.029895833333333,3.9416666666666664
DWR_CEMP,FRK,2018-05-17,9.470833333333333,8.1140625,3.8979166666666667
DWR_CEMP,FRK,2018-05-18,9.43875,8.175833333333333,4.125
DWR_CEMP,FRK,2018-05-19,9.415,8.220625,4.269791666666666
DWR_CEMP,FRK,2018-05-20,9.405208333333333,8.229791666666667,4.078125
DWR_CEMP,FRK,2018-05-21,9.5798958333333335,8.330208333333333,4.255208333333333
DWR_CEMP,FRK,2018-05-22,9.6390625,8.4140625,4.448958333333334
DWR_CEMP,FRK,2018-05-23,9.334375,8.336666666666666,4.584375
DWR_CEMP,FRK,2018-05-24,9.210520833333334,8.081666666666667,4.063541666666667
DWR_CEMP,FRK,2018-05-25,8.938854166666667,7.975104166666666,4.105208333333334
DWR_CEMP,FRK,2018-05-26,9.345,8.096458333333333,3.8854166666666665
DWR_CEMP,FRK,2018-05-27,9.875416666666666,8.3497916666666665,3.684375
DWR_CEMP,FRK,2018-05-28,10.041458333333333,8.430416666666666,3.6843749999999997
DWR_CEMP,FRK,2018-05-29,10.223958333333334,8.559270833333333,3.8177083333333335
DWR_CEMP,FRK,2018-05-30,9.639895833333334,8.54125,3.1770833333333335
DWR_CEMP,FRK,2018-05-31,8.847708333333333,8.134479166666667,2.3177083333333335
DWR_CEMP,FRK,2018-06-01,9.383645833333333,8.410416666666666,2.3072916666666665
DWR_CEMP,FRK,2018-06-02,9.750520833333333,8.5265625,2.5083333333333333
DWR_CEMP,FRK,2018-06-03,10.067291666666666,8.644583333333333,2.890625
DWR_CEMP,FRK,2018-06-04,9.279583333333333,8.4884375,3.029166666666667
DWR_CEMP,FRK,2018-06-05,9.120625,8.483229166666666,2.8375
DWR_CEMP,FRK,2018-06-06,9.524791666666667,8.6665625,2.54375
DWR_CEMP,FRK,2018-06-07,9.490520833333333,8.70125,2.3270833333333334
DWR_CEMP,FRK,2018-06-08,9.524791666666667,8.586875,2.183333333333333
DWR_CEMP,FRK,2018-06-09,9.277395833333333,8.463020833333333,2.14375
DWR_CEMP,FRK,2018-06-10,9.785104166666667,8.634270833333334,1.9427083333333333
DWR_CEMP,FRK,2018-06-11,10.0503125,8.8,1.9458333333333333
DWR_CEMP,FRK,2018-06-12,10.744791666666666,8.966666666666667,1.915625
DWR_CEMP,FRK,2018-06-13,10.746041666666667,9.02,1.9979166666666666
DWR_CEMP,FRK,2018-06-14,10.419166666666667,9.00125,2.1729166666666666
DWR_CEMP,FRK,2018-06-15,10.315833333333334,9.054479166666667,2.3229166666666665
DWR_CEMP,FRK,2018-06-16,9.963125,9.0565625,2.417708333333333
DWR_CEMP,FRK,2018-06-17,9.242395833333333,8.708958333333333,2.3177083333333335
DWR_CEMP,FRK,2018-06-18,9.3,8.548854166666667,2.3916666666666666
DWR_CEMP,FRK,2018-06-19,9.523645833333333,8.603541666666667,2.296875
DWR_CEMP,FRK,2018-06-20,9.480208333333334,8.582916666666666,2.2625
DWR_CEMP,FRK,2018-06-21,9.9540625,8.818958333333333,2.340625
DWR_CEMP,FRK,2018-06-22,10.804270833333334,9.051041666666666,2.259375
DWR_CEMP,FRK,2018-06-23,10.654166666666667,9.0798958333333335,2.3541666666666665
DWR_CEMP,FRK,2018-06-24,9.200104166666666,8.689479166666667,3.4956989247311827
DWR_CEMP,FRK,2018-06-25,8.217916666666667,7.951875,3.096842105263158
DWR_CEMP,FRK,2018-06-26,9.148645833333333,8.330416666666666,2.517708333333333
DWR_CEMP,FRK,2018-06-27,9.96875,8.830729166666666,2.448958333333333
DWR_CEMP,FRK,2018-06-28,10.05625,8.858125,2.3822916666666667
DWR_CEMP,FRK,2018-06-29,10.252083333333333,9.039166666666667,2.3072916666666665
DWR_CEMP,FRK,2018-06-30,10.326041666666667,9.1021875,2.4114583333333335
DWR_CEMP,FRK,2018-07-01,8.8425,8.53375,3.008510638297872
DWR_CEMP,FRK,2018-07-02,8.4715625,8.020833333333334,2.553684210526316
DWR_CEMP,FRK,2018-07-03,9.273854166666666,8.518229166666666,2.1302083333333335
DWR_CEMP,FRK,2018-07-04,9.468958333333333,8.552604166666667,2.0835164835164837
DWR_CEMP,FRK,2018-07-05,10.169375,8.853645833333333,2.05625
DWR_CEMP,FRK,2018-07-06,10.5290625,9.068854166666666,2.45
DWR_CEMP,FRK,2018-07-07,10.4334375,9.1890625,2.4270833333333335
DWR_CEMP,FRK,2018-07-08,10.421666666666667,9.245,2.245833333333333
DWR_CEMP,FRK,2018-07-09,10.553541666666666,9.303958333333334,2.203125
DWR_CEMP,FRK,2018-07-10,10.410208333333333,9.2609375,2.1322916666666667
DWR_CEMP,FRK,2018-07-11,11.087291666666667,9.2752083333333335,2.036842105263158
DWR_CEMP,FRK,2018-07-12,10.387916666666667,9.270729166666667,1.990625
DWR_CEMP,FRK,2018-07-13,9.707395833333333,9.055520833333333,2.2427083333333333
DWR_CEMP,FRK,2018-07-14,9.523020833333334,8.7908333333333335,2.470833333333333
DWR_CEMP,FRK,2018-07-15,9.471666666666666,8.711875000000001,2.2536842105263157
DWR_CEMP,FRK,2018-07-16,9.680208333333333,8.796145833333334,2.356842105263158
DWR_CEMP,FRK,2018-07-17,9.930729166666667,8.966666666666667,2.19375
DWR_CEMP,FRK,2018-07-18,10.252291666666666,9.166979166666668,2.345263157894737
DWR_CEMP,FRK,2018-07-19,10.004270833333333,9.209791666666666,2.263157894736842
DWR_CEMP,FRK,2018-07-20,9.870729166666667,9.155104166666666,2.480851063829787
DWR_CEMP,FRK,2018-07-21,9.7361458333333335,9.0003125,2.2804347826086957
DWR_CEMP,FRK,2018-07-22,9.65625,8.848645833333334,2.1817073170731707
DWR_CEMP,FRK,2018-07-23,9.947916666666666,8.88,2.2597222222222224
DWR_CEMP,FRK,2018-07-24,10.197916666666666,9.059583333333334,2.2870967741935484
DWR_CEMP,FRK,2018-07-25,9.962604166666667,8.991979166666667,2.377083333333333
DWR_CEMP,FRK,2018-07-26,10.034895833333334,8.947291666666667,2.4829787234042553
