DateTime,Date,Year,Station,Region,Taxon,Genus,Species,AlgalType,Count,OrganismsPerMl
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,cf. Bacillaria sp.,Bacillaria,NA,Pennate Diatom,1,68.97
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,cf. Chroococcus minutus,Chroococcus,NA,Cyanobacterium,2,137.94
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,cf. Nitzschia inconspicua,Nitzschia,NA,Pennate Diatom,1,68.97
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,5,344.86
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,14,965.61
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,372,25657.71
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Chroococcus minimus,Chroococcus,NA,Cyanobacterium,2,137.94
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,68.97
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Cyclotella sp.,Cyclotella,NA,Centric Diatom,4,275.89
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Merismopedia tenuissima,Merismopedia,NA,Cyanobacterium,1,68.97
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,68.97
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Plagioselmis lacustris,Plagioselmis,NA,Cryptophyte,6,413.83
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,11,758.7
2015-10-19T21:15:00Z,2015-10-19,2015,D28A,Central Delta,Synedra cf. ulna,Synedra,NA,Pennate Diatom,1,68.97
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,3,413.83
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,cf. Chroococcus sp.,Chroococcus,NA,Cyanobacterium,2,275.89
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,11,1517.39
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,386,53246.64
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,137.94
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,137.94
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,2,275.89
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,3,413.83
2015-10-20T17:30:00Z,2015-10-20,2015,D26,San Joaquin,Scenedesmus sp.,Scenedesmus,NA,Green Alga,1,137.94
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,11,2276.09
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,1,206.92
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,375,77593.87
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,Pseudoscourfieldia marina,Pseudoscourfieldia,NA,Green Alga,1,206.92
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,Synedra cf. ulna,Synedra,NA,Pennate Diatom,1,206.92
2015-10-21T19:35:00Z,2015-10-21,2015,D4,Sacramento,Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,1,206.92
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Aphanizomenon cf. klebahnii,Aphanizomenon,NA,Cyanobacterium,1,103.46
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,1,103.46
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,15,1551.88
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,cf. Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,2,206.92
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Chlamydomonas globosa,Chlamydomonas,NA,Green Alga,1,103.46
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,2,206.92
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,442,45728.66
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Chroococcus minutus,Chroococcus,NA,Cyanobacterium,6,620.75
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,4,413.83
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Lagerheimia genevensis,Lagerheimia,NA,Green Alga,1,103.46
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Monoraphidium griffithii,Monoraphidium,NA,Green Alga,1,103.46
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,3,310.38
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,26,2689.92
2015-11-02T19:40:00Z,2015-11-02,2015,D19,Central Delta,Teleaulax cf. acuta,Teleaulax,NA,Cryptophyte,2,206.92
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,12,569.02
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,cf. Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,8,379.35
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,cf. Chroococcus planctonicus,Chroococcus,NA,Cyanobacterium,5,237.09
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,7,331.93
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Chlamydomonas sp.,Chlamydomonas,NA,Green Alga,4,189.67
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Chlorella sp.,Chlorella,NA,Green Alga,3,142.26
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,336,15932.61
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Cocconeis sp.,Cocconeis,NA,Pennate Diatom,2,94.84
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Merismopedia cf. tenuissima,Merismopedia,NA,Cyanobacterium,4,189.67
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,3,142.26
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Plagioselmis lacustris,Plagioselmis,NA,Cryptophyte,2,94.84
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,5,237.09
2015-11-02T20:55:00Z,2015-11-02,2015,D28A,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,17,806.11
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,14,1770.29
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,cf. Hemiselmis sp.,Hemiselmis,NA,Cryptophyte,3,379.35
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,8,1011.59
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,6,758.7
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,356,45015.94
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Chroococcus minimus,Chroococcus,NA,Cyanobacterium,1,126.45
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Chroococcus minutus,Chroococcus,NA,Cyanobacterium,2,252.9
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,1,126.45
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Cocconeis sp.,Cocconeis,NA,Pennate Diatom,1,126.45
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,379.35
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,2,252.9
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,5,632.25
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,5,632.25
2015-11-03T18:05:00Z,2015-11-03,2015,D26,San Joaquin,Synedra cf. ulna,Synedra,NA,Pennate Diatom,1,126.45
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,455.22
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Chlorella sp.,Chlorella,NA,Green Alga,1,455.22
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,429,195288.26
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Diploneis sp.,Diploneis,NA,Pennate Diatom,1,455.22
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,2,910.43
2015-11-04T20:15:00Z,2015-11-04,2015,D4,Sacramento,Synedra cf. ulna,Synedra,NA,Pennate Diatom,1,455.22
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Aphanizomenon cf. klebahnii,Aphanizomenon,NA,Cyanobacterium,1,175.08
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,29,5077.42
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,cf. Chlorella sp.,Chlorella,NA,Green Alga,6,1050.5
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,409,71609.2
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,4,700.33
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Entomoneis cf. paludosa,Entomoneis,NA,Pennate Diatom,4,700.33
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Nitzschia sp.,Nitzschia,NA,Pennate Diatom,1,175.08
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,2,350.17
2015-12-02T19:50:00Z,2015-12-02,2015,D19,Central Delta,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,2,350.17
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Aphanizomenon cf. klebahnii,Aphanizomenon,NA,Cyanobacterium,1,47.42
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,36,1707.07
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,432,20484.78
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,2,94.84
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Navicula gregaria,Navicula,NA,Pennate Diatom,1,47.42
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,53,2513.18
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Pleurosigma salinarum,Pleurosigma,NA,Pennate Diatom,1,47.42
2015-12-02T21:00:00Z,2015-12-02,2015,D28A,Central Delta,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,22,1043.21
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,57,5766.09
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,cf. Chlorella sp.,Chlorella,NA,Green Alga,4,404.64
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,352,35608.12
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,101.16
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,Pseudanabaena sp.,Pseudanabaena,NA,Cyanobacterium,1,101.16
2015-12-03T18:05:00Z,2015-12-03,2015,D26,San Joaquin,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,1,101.16
2015-12-04T20:13:00Z,2015-12-04,2015,D4,Sacramento,cf. Chlorella sp.,Chlorella,NA,Green Alga,5,875.42
2015-12-04T20:13:00Z,2015-12-04,2015,D4,Sacramento,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,175.08
2015-12-04T20:13:00Z,2015-12-04,2015,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,411,71959.36
2015-12-04T20:13:00Z,2015-12-04,2015,D4,Sacramento,Entomoneis paludosa,Entomoneis,NA,Pennate Diatom,1,175.08
2015-12-04T20:13:00Z,2015-12-04,2015,D4,Sacramento,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,175.08
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,cf. Chlorella sp.,Chlorella,NA,Green Alga,2,505.8
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,252.9
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,415,104952.9
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,3,758.7
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,Ochromonas sp.,Ochromonas,NA,Chrysophyte,1,252.9
2016-01-04T22:37:00Z,2016-01-04,2016,D19,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,252.9
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Aphanizomenon cf. klebahnii,Aphanizomenon,NA,Cyanobacterium,1,151.74
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,cf. Chlorella sp.,Chlorella,NA,Green Alga,1,151.74
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,3,455.22
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,513,77842.17
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,5,758.7
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Cyclotella meneghiniana,Cyclotella,NA,Centric Diatom,1,151.74
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,6,910.43
2016-01-04T23:52:00Z,2016-01-04,2016,D28A,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,2,303.48
2016-01-05T21:38:00Z,2016-01-05,2016,D26,San Joaquin,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,252.9
2016-01-05T21:38:00Z,2016-01-05,2016,D26,San Joaquin,Chlorella sp.,Chlorella,NA,Green Alga,3,758.7
2016-01-05T21:38:00Z,2016-01-05,2016,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,411,103941.3
2016-01-05T21:38:00Z,2016-01-05,2016,D26,San Joaquin,Gomphoneis minuta,Gomphoneis,NA,Pennate Diatom,1,252.9
2016-01-05T21:38:00Z,2016-01-05,2016,D26,San Joaquin,Melosira varians,Melosira,NA,Centric Diatom,2,505.8
2016-01-06T22:05:00Z,2016-01-06,2016,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,405,92181.52
2016-01-06T22:05:00Z,2016-01-06,2016,D4,Sacramento,Navicula tripunctata,Navicula,NA,Pennate Diatom,1,227.61
2016-01-06T22:05:00Z,2016-01-06,2016,D4,Sacramento,Plagioselmis nannoplanctica,Plagioselmis,NA,Cryptophyte,1,227.61
2016-01-06T22:05:00Z,2016-01-06,2016,D4,Sacramento,Rhodomonas salina,Rhodomonas,NA,Cryptophyte,1,227.61
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,3,1365.65
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,2,910.43
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,110,50073.91
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,432,196653.91
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,Navicula cf. antonii,Navicula,NA,Pennate Diatom,1,455.22
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,Planothidium frequentissimum,Planothidium,NA,Pennate Diatom,1,455.22
2016-02-01T18:57:00Z,2016-02-01,2016,D19,Central Delta,Rhodomonas cf. lacustris,Rhodomonas,NA,Cryptophyte,1,455.22
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Amphora sp.,Amphora,NA,Pennate Diatom,2,910.43
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,3,1365.65
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,4,1820.87
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,8,3641.74
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,cf. Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,4,1820.87
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,185,84215.22
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,371,168885.65
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,12,5462.61
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Nitzschia inconspicua,Nitzschia,NA,Pennate Diatom,2,910.43
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Nitzschia palea,Nitzschia,NA,Pennate Diatom,1,455.22
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,1,455.22
2016-02-01T19:56:00Z,2016-02-01,2016,D28A,Central Delta,Ulnaria cf. ulna,Ulnaria,NA,Pennate Diatom,4,1820.87
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,Aulacoseira granulata,Aulacoseira,NA,Centric Diatom,3,910.43
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,cf. Achnanthes sp.,Achnanthes,NA,Pennate Diatom,2,606.96
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,cf. Ochromonas sp.,Ochromonas,NA,Chrysophyte,2,606.96
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,63,19119.13
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,396,120177.39
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,2,606.96
2016-02-02T19:05:00Z,2016-02-02,2016,D26,San Joaquin,Ulnaria ulna,Ulnaria,NA,Pennate Diatom,1,303.48
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Aulacoseira alpigena,Aulacoseira,NA,Centric Diatom,4,1820.87
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,2,910.43
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,cf. Planktolyngbya limnetica,Planktolyngbya,NA,Cyanobacterium,1,455.22
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,139,63275.22
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,355,161602.17
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Cocconeis placentula,Cocconeis,NA,Pennate Diatom,2,910.43
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Cymbella affinis,Cymbella,NA,Pennate Diatom,1,455.22
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Gomphoneis minuta,Gomphoneis,NA,Pennate Diatom,1,455.22
2016-02-03T20:35:00Z,2016-02-03,2016,D4,Sacramento,Ulnaria cf. ulna,Ulnaria,NA,Pennate Diatom,2,910.43
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,10,3251.55
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,cf. Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,1,325.16
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,438,142418.01
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,325.16
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,Plagioselmis sp.,Plagioselmis,NA,Cryptophyte,1,325.16
2016-03-02T18:35:00Z,2016-03-02,2016,D19,Central Delta,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,1,325.16
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Bacillaria paxillifera,Bacillaria,NA,Pennate Diatom,2,303.48
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,506,76780
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Cryptomonas erosa,Cryptomonas,NA,Cryptophyte,1,151.74
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Cryptomonas ovata,Cryptomonas,NA,Cryptophyte,2,303.48
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Monoraphidium convolutum,Monoraphidium,NA,Green Alga,1,151.74
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,3,455.22
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,4,606.96
2016-03-02T19:40:00Z,2016-03-02,2016,D28A,Central Delta,Ulnaria cf. ulna,Ulnaria,NA,Pennate Diatom,1,151.74
2016-03-03T19:03:00Z,2016-03-03,2016,D26,San Joaquin,cf. Chlamydomonas sp.,Chlamydomonas,NA,Green Alga,1,303.48
2016-03-03T19:03:00Z,2016-03-03,2016,D26,San Joaquin,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,1031,312886.09
2016-03-03T19:03:00Z,2016-03-03,2016,D26,San Joaquin,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,511,155077.39
2016-03-03T19:03:00Z,2016-03-03,2016,D26,San Joaquin,Nitzschia inconspicua,Nitzschia,NA,Pennate Diatom,1,303.48
2016-03-03T19:03:00Z,2016-03-03,2016,D26,San Joaquin,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,1,303.48
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,Bacillaria paxillifera,Bacillaria,NA,Pennate Diatom,1,379.35
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,379.35
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,cf. Synechococcus salinarum,Synechococcus,NA,Cyanobacterium,26,9863.04
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,cf. Thalassiosira sp.,Thalassiosira,NA,Centric Diatom,1,379.35
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,453,171844.57
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,Entomoneis paludosa,Entomoneis,NA,Pennate Diatom,1,379.35
2016-03-04T19:55:00Z,2016-03-04,2016,D4,Sacramento,Rhodomonas lacustris,Rhodomonas,NA,Cryptophyte,3,1138.04
2016-04-13T17:00:00Z,2016-04-13,2016,D19,Central Delta,Chroococcus microscopicus,Chroococcus,NA,Cyanobacterium,397,180721.3
2016-04-13T17:00:00Z,2016-04-13,2016,D19,Central Delta,Plagioselmis prolonga,Plagioselmis,NA,Cryptophyte,2,910.43
2016-04-13T17:00:00Z,2016-04-13,2016,D19,Central Delta,Ulnaria cf. ulna,Ulnaria,NA,Pennate Diatom,2,910.43
2016-04-13T18:10:00Z,2016-04-13,2016,D28A,Central Delta,Aulacoseira cf. granulata,Aulacoseira,NA,Centric Diatom,11,1669.13
2016-04-13T18:10:00Z,2016-04-13,2016,D28A,Central Delta,Aulacoseira sp.,Aulacoseira,NA,Centric Diatom,1,151.74
2016-04-13T18:10:00Z,2016-04-13,2016,D28A,Central Delta,Bacillaria paxillifera,Bacillaria,NA,Pennate Diatom,1,151.74
2016-04-13T18:10:00Z,2016-04-13,2016,D28A,Central Delta,cf. Cyclotella sp.,Cyclotella,NA,Centric Diatom,1,151.74
